총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.2,(주)포메탈,2020. 06,1점,"""하....일이 너무 많아...대충
해야한다..꼼꼼히 일할려면 끝이 없다""","고객사가 다양 하여....안정적인 매출은
나오고..월급 밀리지 않으며...식당 괜찮다","너무 많은 고객사로 인해(다품종 소량생산)
제품을 제대로 알지도 못하고...사람도
적어 품질 문제 발생시 대응도 안되고..
공정감사도 너무 많고... 답이 안 나온다","실무진의 의견에 귀기울여 주세요
어차피 답은 안 나올테지만.."
2.2,(주)포메탈,2020. 01,3점,"""단조 회사의 본보기로 단조 관련 업무를 배우고 싶다면 추천""","식당은 삼성 웰스토리에서 나오는 밥이라서 특식도 나오고 밥 하나는 최고의 장점
팀원들 분위기는 좋음","퇴근 시간이 일정하지 않음
단조 회사인만큼 현장에서 일하는 점은 위험함",개방적인 마인드로 부하직원들의 말을 더 적극적으로 들어줬으면 좋겠다 현장 힘이 막강하여 현장 위주 시스템
2.2,(주)포메탈,2019. 09,1점,"""휴 ,,, 이걸 어떻게 한줄로 표현하지..""",네.... 현장 위주 관리직으로 일하지마세요 왜요 ???? 현장직 위주로 회사가 돌아가는데.. 관리직이 왜 필요하는지...,추가근무 수당이 없고 기본 여덟시에 끝이 나요... 알죠? 업무의 연장은 술이라는거? 낼 마스크 쓰고 일합시다. 화이팅,경영진이 노력하지만 바꿀수없다는걸 알기에.... 답답하실꺼에요.. 저희도 알지만 행동으로 조금만이라도 보여주세요
2.2,(주)포메탈,2019. 08,3점,"""사람이 좋고 잘챙겨주나 근무시간이 길다.""",사람은 좋으나 근무시간이 너무길다는점... 사람이좋아서 버틸만한 힘은생긴다,근무시간이 너무길어서 정말힘들고 현장도 빡세다.. 현장때문에 그만두고싶어진다..,근무시간을 줄이는방법말곤 딱히 답이없는거같다.
2.2,(주)포메탈,2019. 04,3점,"""주식있고 '코스탁' 있는 강소기업 회사
그러나 ""청년친화 강소기업 "" 회사는 결코 아님 그리고
너무 나이 많은 사람들이 많아서 회사사람들이 너무 보수적인 회사
회사 사장은 자기생각만 하는 회사""","토요일은 특근이라서 쉬고 쉼다는 생각이 들면 그냥 쉰다고 말하고 쉬면됨
대산에 있는 회사랑 비교하면 서산 시내랑 가까운 편임 그리고 내가 하기
싫은 것이 있으면 자신있게 말을할 수 있음 회사 밥은 최고 인회사","포메탈 회사는 워라밸 이없음 그리고 사람들이 너무 보수적이라서 젊은 사람들이 일하는대 있어서 힘들어 할수 있음 그리고 국가에서 최저시급을 올렸다고 해서 상여금 400%를 시급에 흡수시킴 4시30분이후로 2시간 잔업 끝나고
일찍 탈의실에 못들어감 왜냐하면 근무시간이7시30분까지 라는 이유 그시간때 까지 문을 잠금 다른 중소기업에 비해 야근이나 특근을 시킬때 각종 수당을 제공하지만 일하는 자체가 힘듬 앞으로 52시간되면 회사가 개판이 될확률
99%인회사","자기 이익만 생각하지 말구요 회사 직원들 어떻게 하면회사직원들에게 잘 해줘야 할지
생각하셨으면 좋겠구요 포메탈 회장님과 같은 마인드로 회사를 운영을 하셨으면 좋겠어요
마지막으로 강소기업 회사이면 더나아가 ""청년친화 강소기업""이라 회사를
만들겠다는 목표를 가지셨으면 좋겠어요
회사는 그러면 좋은 회사로 발전할것입니다"
2.2,(주)포메탈,2018. 11,2점,"""권한은 없고 책임만 있는 관리자, 현장 관리자도 마찬가지""",주 업무 외의 잡다한 업무를 해볼 수 있어 의도하지 않게 다방면으로 일을 해볼 수 있다,"얕고 넓은 업무로 인하여 개개인의 역량 성장은 어려움, 워라밸은 다른 나라 이야기, 업종 특성상 3D 환경으로 인해 근로자 및 관리자가 힘듦, 부서마다 상이한 업무강도로 인한 사기 저하, 업무 기여도와 관계없는 보상체계","직원들은 많은 것을 바라지 않음, 불만사항이나 건의사항에 대해 개선하려는 노력을 보여주길"
2.2,(주)포메탈,2018. 07,1점,"""잡스러운 생각없이 일에만 파묻히고싶을때
앉아있지 않고 여기저기 돌아다님""","연차를 일없을때는 눈치없이 쓸수있음 주말출근 안해도됨
근데 그게다임",사원의목소리를 듣지않음 원하는게있고 바라는게 있냐고 물어보면서 결국엔 말도안되는말로 설득시켜 개선이안됨,사원들의 귀를 귀울이고 바라는게있다면 다들어주진 못하더라도 어느정도 개선흉내라도 내주었으면..
2.2,(주)포메탈,2018. 05,1점,"""환영합니다 입사순간 고생의문은 열렸습니다
경영진, 회장님의 마인드는 대기업수준으로 회사에대한 사랑이 가득하시다
현장중심인회사 관리직은 오면고생만하다가 퇴사하는회사""","성과가나면 성과를공유하는 회사 그러나 18년부턴 어떻게될지모름
복지는 좋지만 혜택을보려면 한 40살은 되야 혜택을좀누릴수있음
복지를 해주면서 있는생색은 다냄
현장직은 돈많이벌수있는회사 그러나 18년은 미지수 상여가 시급에 흡수됨","전형적인중소기업 업무분장이 제대로되지않음
일만 오지게함
7시출근 20시퇴근이 보통 주말은 무조건출근 특근수당있음2.5천원(하루기준)
연차는 병원가거나 집안에 큰일있을때만 써야함
주말제외하고 휴무지정일도 무슨일이있어야 쉴수있음
무슨일을만들어쉬어야하기때문에 쉬는게쉬는게아님
젊은얘들은 입사순간 최소6개월후면 퇴사함이건100프로
다품종소량이다보니 관리직들죽어남
고객사로부터 일년에 받는 각종심사가 20개이상임
이회사에선 워라밸없음","부서별 업무분장을 개편하셔서 일을 잘분배하셨으면...
워라밸을 지켜주셔야 젊은얘들 발목잡을수있음"
2.2,(주)포메탈,2018. 05,2점,"""전형적인 중소기업. 부서마다 상이한 업무강도. 짠 연봉""",다품종 소량생산으로 늘 일거리가 잇음. 망할일 없음.이것외 장점 전무. 깔끔한 건물정도ㅡ?,전형적인 중소기업. 어떤 부서는 죽어라 일하고 어떤ㅂ서는ㅈ꿀빤다.,직원복지에 힘써주시고 좀더 전문적으로 프로세스를 짜야함. 다품종 소량이 양날의 검ㅈ인들
2.2,(주)포메탈,2018. 05,1점,"""극한 근무시간과 업무강도로 고생하고싶으시면 오세요""","사람이 괜찮은편 물론 아닌사람도 있음, 시간만지나면 능력과상관없이 승진~","7시15분출근 퇴근 미정, 가정의날한다고 하지만 한번도 이뤄진적없음. 현장 지저분함",특정부서만 위해주고 편하게하지말고 공평하게 이끌어나갔으면
날 괴롭힌 삭제된 댓글,(주)포메탈,충남,,,,,
날 괴롭힌 삭제된 댓글,(주)포메탈,충남,,,,,
