총점,회사,날짜,별점,요약,장점,단점,경영진에게
1.6,금강철강(주),2019. 11,2점,"""인당 매출액에 비해 처우가 별로임. 윗분들의 마인드가 바뀌지 않음. 그래도 여자가 다니기엔 괜찮은 회사""","사내 ERP시스템이나, 문서보관체계등이 잘되어있음. 그외에는 장점이 없는거같음.","꼰대가 많고, 퇴사해도 변하는게 없음. 매출액에 비해 보상받음.",아랫직원들이 편하게 다닐수있는 분위기조성 및 처우를 잘해줘야 할거같음.
1.6,금강철강(주),2019. 09,1점,"""철강관련 일을 배우기에는 매우 적합한 곳 하지만 자유롭고 밝은 분위기를 원한다면 매우 비추합니다.""",어떤 업무를 하던지 그 업무에 관련하여 설명을 꼼꼼하게 해줌 철강쪽 일을 배우고 싶은 사람과 잘하는 사람에게는 강추 합니다.,"사원들은 거의 연월차 못쓴다고 생각하시면 됩니다. 출근시간도 8시~8시 30으로 빠르고, 완전 군대식 구조에 꽉 막혀있는 분위기로 자유로운 회사를 원한다면 비추합니다",사원들이 왜 자주 퇴사하는 것인지 이유를 생각해보세요
1.6,금강철강(주),2019. 08,1점,"""사장의 말이 곧 법, 경력을 쌓아도 같은 철강회사로만 이직가능
사장이 말을 잘바꿈""","일 자체는 어렵지 않고, 월급도 괜찮은편, 좋은점 더 없음","토요일 가끔 출근함, 사무실시설이 별로 안좋고 서류정리가 있는편, 본사에서 텃세가 있음, 가족회사","제대로 알려주고나 시켰음 좋겠다, 가공비도 사이즈별로 정확하게 정해줬으면 욕을 좀 덜먹었을듯"
1.6,금강철강(주),2019. 06,1점,"""사수가 굉장히 불친절했으며 인수인계를 잘 해주지 않는다
입사해도 오래 다니지 못할 회사""","글쎄......
회사가 돈이 많다 정도?
망할 일이 없다는 것 말고는 없는 것 같다","사수 말고도 상사 자체도 굉장히 불친절함
직원 보는 앞에서 대놓고 폭력을 가함","그냥 하던대로 하시면 될듯
언젠간 답이 나오겟죠"
1.6,금강철강(주),2019. 05,2점,"""90년대 사회생활을 경험하고 싶은 사람한테는 추천. 윗사람에게 무조건적인 복종을 해야되는 곳. 약간 군대같은 분위기.""",회식이 볼링대회. 직원들끼리 볼링치고 끝나고 저녁먹고 기분좋게 집에 갈 수 있음. 2차는 선택임. 꼭 가지 않아도 됐었음. 여자 직원들은 유니폼 맞춰줘서 회사 내에서는 유니폼 입고 근무. 옷차림에 대해선 특별히 관여 안 했던 걸로 기억함.,"여자 직원들을 고졸로 채용함. 사원으로 입사하면 5년 후에 주임. 승진이 매우 힘들어보임. 힘들어서 1년 버티고 나가는 직원이 태반. 퇴사시 인수인계 기간이 2달임. 실수 하나에 사장님이 부장, 차장, 과장 전부 다 소집해서 회의함. 실수할까봐 무서워서 일을 못하겠음.","군대같은 분위기를 버리고, 조금은 편한 분위기를 만들어 준다면 일하는 직원들도 마음의 안정을 가지고 일을 할 수 있지 않을까... 싶네요"
1.6,금강철강(주),2019. 04,1점,"""고인물이 많고 수직적이며 옛날회사같음""",그냥 네임밸류가 괜찮다는 점..? 포스코 냉연강판회사인게 그냥 저냥 괜찮은듯,"상사가 사원들에게 막말은 기본이고 아주 수직적인 구조.
막말도 심하고 업무량이 굉장히 많음.",윗분들이 바뀌면 그나마 괜찮을텐데 그렇게 나이가 많은 편이 아니라 .. 후
1.6,금강철강(주),2019. 04,1점,"""지금은 어떤지 모르지만 근무할 당시 업무강도가 지금 현 직장에 비해 상당히 높고 점심시간 휴식 없었고 전화기를 내려놓고 있는시간보다 들고 있는 시간이 더 많을정도로 잔화가 쏟아져 들어오는 곳""",상여 600퍼에 언제였는지 성과금도 따로 받았던 적이 있었음 아침점심저녁 사무실 바로 앞문나가면 식당이었어서 밥굶고 일할일 없었음 시화공단 근무 분위기는 나쁘지 않았음 일이 너무 많아서 정신없니 일했는데 그덕분에 시간이 금방감!,"아침 8시 전에 출근 하고 퇴근은 정시퇴근 해본적 없음 점심시간 밥먹고 사무실 들어오면 쉬는시간이 없었음 전화가 너무 많이 와서 목이 안아픈날이 없었음 신입채용 해도 그만두는 사람이 너무 많아 결국 그만둔 이유가 일이 많아 힘들어서 그만둠 입 출고 잡는것부터 배차 임가공발주 가공지시 업체전화 오는거 다 받고 월 마감하고 일이 쏟아지는데 그만둘수밖에 없었음 이직 했는데 더 높은 급여에 업무강도도 이직한 곳이 훨씬 편한데 첫직장이 이래서 중요하다는 생각을 하게함
그리고 아직도 있는지 모르지만 누군지 얘기는 안하겠는데 하루는 나한테 결혼전에는 놀만큼 놀아야 한다 속궁합이 어쩌고 이런 이런말함 그당시 난 어렸고 지금 그런말 들었으면 바로 신고 했을 거다","할말이 뭐가 있나 입사 초반에 전화 와서 받았는데 어 난데 이러는데 이렇게 말하는 사람이 딱 두분임
근데 일주일에 월요일 그것도 대화하는것도 아니고 얼굴 잠깐 보는데 어떻게 목소리 비슷한 두사람 바로 알아차림? 두사람중 햇갈렸다고 개도 주인목소리는 알아듣는데 소리를 함 내가 개가 아니잖아 직원 대하는 마인드가 .."
1.6,금강철강(주),2019. 02,1점,"""정말 하는 일에 비해 돈을 진짜 너무 적게 주는 회사임""",처음에는 상여 600%인거 이거 하나 딱 좋았는데 지금은 시급도 올라서 상여금도 깎아버려서 장점 1도 없음,여기 회사는 본사가 따로 있는데 본사에 진짜 막말이 심한사람들이 너무 많음 그것땜에 정신적 스트레스가 심함 기사들이랑 상대하는 것도 지침 다들 옛날 마인드가 심함,직원들을 위한 복지가 너무 없는 거 같다. 직원들 복지 좀 신경써줬으면..
1.6,금강철강(주),2019. 02,1점,"""회사도 크고, 아침, 점심, 저녁 다 주고 나름 괜찮습니다.""","아침, 점심, 저녁을 다 줍니다. 공장이 붙어있어서 저녁을 줬었습니다. 사무직원도 먹을수있어서 퇴근하고 저녁 먹고 집에 갈수있었습니다.",텃세가 좀 있었습니다. 본사 사람들은 별로 마주치고 싶지 않았습니다. 그리고 아무래도 공단이라서 공기가 너무너무너무 나쁩니다. 냄새도 너무 심하고 출퇴근이 진짜 힘들었습니다.,나이 어리다고 무시하지 말았으면 좋겠습니다.
1.6,금강철강(주),2019. 02,1점,"""금강철강 매출이 놓음 / 철강회사쪽에서는 그나마 이름이 있는편""",kksteel이라하면 뽀대나 보이다 만다/ 결코 작지않은 회사인데 장점이...있나요? ㅋ/,근로계약서와 다른 출퇴근시간 / 하루9시간(주45시간) 일하는데 월급은 따지고보면 하루8시간씩 받는걸로 되어있다 / 상사가 욕함/ 최저시급을 상여를 줄여서 맞춰줌 / 회사다니면서 명절선물 받아본적없음 / 직원복지가 꽝임 / 쉬는 시간이라고는 점심시간뿐인데 점심시간에 사무실에 앉아서 일하게함 / 옛날마인드의 상사들,합리적인 월급인상과 복지를 마련해주세요
1.6,금강철강(주),2019. 01,1점,"""돈만 보고 입사한다면 나쁘지 않은 직장.""","열심히 한다면 연봉은 잘 오릅니다. 사무실이 공사한지 얼마 안되서 깔끔하고 난방, 에어컨 빵빵합니다.","중간층이 없습니다. 부하직원에게 반말, 모독적인 말, 호칭이 ""야""인 것은 기본입니다. 가장 큰 문제는 이 분위기가 사무실에 이미 당연한 분위기가 된 것이라고 생각합니다.",회사가 변하지 않으면 사원은 계속해서 뽑아야할 것입니다.
1.6,금강철강(주),2019. 01,4점,"""본사 위치 딱 좋고 괜히 대기업이 아님 좋음. 앞으로도 큰 발전이 잇을듯함""",부서마다 다르겠지만 연차를 꽤나 자유롭게 쓸 수 있음! 분위기는 꽤 좋음,복지제도는 괜찮으나 은근 수직적인 사내문화. 조금 힘들다,젊은 직원들을 새롭게 뽑아야 한다고 생각함. 나이가 있는 분들이 많음
1.6,금강철강(주),2018. 11,1점,"""중간층이없고 급여가 매우 낮으며 퇴사율이 높음 복지가 안좋고 인격모독을 하는 일도 있는 옛날 마인드의 회사""",회사가 오래 되었고 체계가 잡혀있음..그 이외의 장점은 없는 듯 싶음,"출근 시간이 8시 30분인데 8시 15분에 왔다고 일찍 다니라고 눈치줌 여자가 많고 눈치를 굉장히 많이줌 중간층이 없고 오래다닌 사람들이 인격모독적인 말을 함, 직원들에 대한 복지가 전혀 없음",직원들에 대한 배려를 조금만 더 하고 직원을 소모품 처럼 여기지 않아야함 계속해서 직원들이 퇴사하면 결국 흔들리게 될거라 생각함. 오래다닌 사람 중 아닌사람이 있으면 결단을 내려야함
1.6,금강철강(주),2018. 11,5점,"""좋은회사. 업무강도 버티면 충분한 보상이 있습니다. 연봉인상률 높음""",하루가 짧을정도로 일이 많음. 많이 배움. 매년 연봉인상에 보너스도 안정적,출근시간이 빠르고 회의가 많음. 조용한 분위기가 아니고 항상 시끌벅적함,"회의를 줄이고, 출근시간을 늦춰야함. 직무관련 신입사원교육이 전혀 없음"
1.6,금강철강(주),2018. 09,1점,"""70년대 경영마인드이며, 사람 귀한줄 모르는회사..""","자금이 풍부해 망할일은 없으며, 급여가 밀리지않는다. 이외에는 전혀 장점이 없다.","과거에는 명절선물. 정기상여금이 있었으나,
없어졌다고한다. 급여이외에 복지가 전무하며, 직원에게 투자하는걸 아까워한다.
직원 소중한줄 모르고, 소모품처럼 여겨 언제든지 대체가능한 존재라고 생각한다.","직원을 소모품으로 여기지마시고, 소중히 대해주시길 바란다. 부서 관계없이 계속 직원이 바뀌는데는 문제가 있다는걸 명심하시길 바란"
