총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.7,(주)이글루코퍼레이션,2022. 07,4점,"""연봉은 평균, 복지는 매우 아쉽. 하지만 사람들이 좋아서 근무 할만함""","사이트 마다 다르지만, 자유로운 연차 가능. 평균적인 연봉. 수평적인 관계",복지 혜택이 거의 전무함. 복지포인트를 주지만 너무 조금 줘서 크게 와닿지 않음,인력들에게 도서나 강의 같이 자기개발에 힘 쓸수 있는 여건을 마련해 줬으면 함
2.7,(주)이글루코퍼레이션,2022. 07,3점,"""보안관제와 컨설팅 사업을 주로 수행하고 자사 보안 솔루션이 있음. 사세 확장을 하고 있으나 직원들의 처우 개선이 되고 있지 않아 안타까움""",부서마다 다르지만 연차 사용이 자유롭고 복장이 자유로움. 야근이 거의 없고 퇴근시간이 보장됨.,기업은 흑자 전환 및 사세 확장을 해나가고 있으나 직원 복지나 연봉 등의 처우가 개선되지 않음. 직급 구조가 마름모꼴로 대리 사원에 비해 과장 차장급이 많음,직원에 대한 처우 개선과 인사 고과와 직급 구조에 대한 개선이 필요함
2.7,(주)이글루코퍼레이션,2022. 07,3점,"""보안관제와 정보 보안 관련 사업을 수주하여 진행하는 회사. 자사 솔루션도 있으며 최근에 파이오링크 인수 등 사세를 확장하고 있음""",부서마다 다르지만 업무 외의 시간동안 커리어 개발이 가능하며 연차 사용이 대체적으로 자유로움,연봉 인상률이 낮으며 복지가 개선되지 않음. 인사고과가 거의 B로 측정되서 성과를 내려고 노력하는 사람이 거의 없음,합리적인 복지와 연봉 개선이 필요하고 성과에 따른 보상이 필요하다고 생각함.
2.7,(주)이글루코퍼레이션,2022. 07,1점,"""보안에대해 배우지만
파견직이라 고객이 컷하면
본사대기하다 뺑뺑이돌림
영업이 가라는데로 가야댐ㅋㅋ""","장점이라.. 책에서배운보안을 실무에서 조금사용정도
일단 기본급이 적어서 4-5프로올라도 교통비오른정도?
ㅋㅋ","고객이 휴가컷하면 못가고
거의 공공파견이라 더러움
그리고 보안운영인데 운영 1도안해본 관제 신입투입해서
단가맞춤ㅋㅋ 영업차부장급들은 그게실적인줄암
여기영업 신뢰도는 거의 폰팔이급임","머리굳으면 회사에서 적당히 빨아드셨으면 나이차기전에 나가주세요
보안에대해 아는게없는거같은데 진심으로 ㅋㅋㅋ
쌍팔년도 군대문화 유지시키려고하지마세요"
2.7,(주)이글루코퍼레이션,2022. 06,4점,"""대외적으로 알려진 회사라서 초년생들이 입사하고 싶었던 회사""","직원들 역량강화를 위한 교육 프로그램이 있음, 대외 이미지가 좋음, 자체 솔루션이 있고 시장 점유율이 크다는거에 대한 자부심와 애사심이 가끔 어쩌다가 생김","휴가 사용이 자유롭지 못하고, 군대, 수직적인 분위기가 있었음(지금은 모르겠지만), 퇴사가 많음",외부에서 보여지는 이미지 만큼 직원들 복지도 신경써서 실력있는 사람들이 오래 있었으면 한
2.7,(주)이글루코퍼레이션,2022. 06,3점,"""자기가 하기 나름인 회사, 첫 회사로 나쁘지 만은 않은듯""","파견직도 많은 회사라, 좋은 사이트 배정 받고 나가면 다양한 경험 가능","아직은 수직적인 분위기, 낮은 연봉, 연봉 협상이 아닌 통보",직원들 처우개선을 조금 더 신경 쓴다면 지금 보다는 더 좋지 않을까
2.7,(주)이글루코퍼레이션,2022. 06,1점,"""오래된 보안 기업. 발전 가능성이 안보임.""","안전빵 기업이라 망하진 않을거 같음.
일을 안해도 살아 남을 수 있는회사.
왠만하면 내쫓지 않음.","워라벨인척 내세우지만, 사실상 워라벨이 없음.
연봉이 비슷한 회사 대비 낮음.
직급이 높은 분들만 남아있음.",신입 잡으려면 연봉 테이블 부터 바꾸시길
2.7,(주)이글루코퍼레이션,2022. 06,3점,"""공공기관 다양한 경험 할수 있음, 보안업무 기초나 어떤 업무가 가능한지 경험 가능""","공공기관 보안업무에 투입 되어 다양항 경험을 할수있음,
보안에 문외한 이어도 근무 투입되면 지식 습득 가능
쉽게 입사 가능 함","연봉이 많이 적음, 대리가 5년차 진급인데 대리 진급 해야 5퍼 상승, 기본 3퍼 2퍼정도 상승

사이트에서 윗사람들이 안나가 관제만 계속 할수도 있음",연봉에 투자 많이 해주세요. 다양한 환경에서 근무하여 경험을 쌓기 해주세요. 말만 순환근무 하지마시고 순환근무 해주세요
2.7,(주)이글루코퍼레이션,2022. 06,4점,"""회사 매출이 보안관제에 집중되어 인건비로 대부분이 소진되고있음
매출 다각화가 절실""",보안관제 인력구조가 대부분으로. 파견사이트마다 다르겠지만 업무 전반에 대한 업무 파악이 수월하고 접할 기회도 많음,근속연슈가 오래된 직원들이 많으나 상부의 기계적인 성과 요구에 불만을 갖는 직원들이 많고 사이트 지원이 부족,매출 다각화와 경쟁력있눈 신제품 개발로 영엽이익 증대 및 연봉 인상이 절실함
2.7,(주)이글루코퍼레이션,2022. 06,2점,"""워라벨은 좋음 근데 월급 너무 짬....진짜 짬....네임벨류랑 너무 안맞음""","워라벨이 좋다 그다음은 모르겠다
화장실 깨끗하다
인식은 좋다","복지가 너무 안좋다
연봉이 너무 적다
성과금 없다
없다......",연봉좀 올려주세여.... 글고 복지도 좀 신경써여 할듯여ㅜ
