총점,회사,날짜,별점,요약,장점,단점,경영진에게
3.3,(주)파이오링크,2021. 10,5점,"""보안관제로서 한번쯤은 디딤돌처럼 밟고 일어날수 있는 그런곳 ?? 인듯 하네요""",연차도 마음대로 사용 가능 한거 같고 자기계발비용도 잘챙겨주시네요 할만 합니다,아직 들어온지 얼마안되서 잘은 모르겠지만 일은 할만하긴 한데 가끔 부정적인 시선들이 좀 있네요,합리적인 복지들 자유롭게 더더욱 누릴수 있게 도와주셨으면 합니다
3.3,(주)파이오링크,2021. 10,3점,"""시간이 갈수록 점점 괜찮아지는듯 함
파견직은 파견지에 따라 업무 강도가 다름""","매년 성과급 지급, 복지포인트 등 복지가 괜찮은 편임.
업무가 편한 부서에 배정될경우 워라벨이 보장됨","파견지에 따라 업무 강도가 달라짐.
신규 인력 채용 시 역량평가가 전혀 되지않아 업무에 지장이 있는 경우가 많음","인력 채용시 역량평가를 조금은 해줬으면 함.
최소한의 역량은 되야... 업무를 진행하는데 전혀 없는경우 오히려 업무에 방해만 됨"
3.3,(주)파이오링크,2021. 10,2점,"""워라벨 좋고 나머지는 모르겠다.. 딱 이정도가 적당한듯""",장점 워라벨 좋고 그정도? 개인플레이 좋아하는 사람은 잘 맞을듯,낮은 연봉과 분위기가 딱딱한 회사 개인플레이가 심한 회사,경영진에개 바라는 점은 회사 내부 문제에관해 신경쓰기를 바람
3.3,(주)파이오링크,2021. 08,3점,"""워라벨 최고...급여도 아쉬움
연봉 협상도 기대안된다
업무 내용 정리에 많이 시간이 드는거 같다""","당일 연차
간식 타임
칼퇴
구성원들이 순함
시스템이 갖춰져 있음","문서 작업에 소요 시간이 큼
급여가 적다
상여금이나 보너스를 기대하기 힘들다
명절 선물 대신 포인트로 땡!","날로 발전하는데 구성원이 체감하는 거는 거의 없다
회사 이익이 나면 구성원들을 신경 써주면 좋겠다"
3.3,(주)파이오링크,2021. 08,4점,"""점점 커가는 회사로 승진기회도 많고 좋은 회사라고 생각함""",근속년수도 높고 배울 수 있는 환경이 잘되어 있는것 같습니다.,경쟁사대비 급여가 적은 편... 경쟁사로 인력을 뺏기는 경향이 있음... 갔다가 다시 돌아오는 인력도 종종 있음,직원들 급여 및 인센티브 상향 요청.....
3.3,(주)파이오링크,2021. 08,4점,"""워라벨은 좋습니다 시차 출근도 가능하구요 다만 좀 정체되어있는 느낌이있습니다 직원들은 대부분 무리없이 잘 어울릴 수있는것 같네요""",야근이 많이 없습니다 업무 특성상 바쁠 시기가 아니면 대부분 정시 퇴근 가능,기업의 규모는 커지는 것 같은데 정작 직원들은 회사 규모가 커짐에 따라 복지가 줄어드는것 같다,직원들이 애사심 가질수 있게 하는 제도가 필요한 것 같다
3.3,(주)파이오링크,2021. 08,3점,"""네트워크에서 보안까지 두루두루 갖추어짐.
하지만 매출 및 인지도면에서 네트워크 우세! 보안은 열세!""","연차는 눈치 안보고 쓸수있음.
탄력근무제 시행으로 출.퇴근 용이함.
어느 조직이냐에 따라 편할수도 빡셀수도","전반적으로 복지에 대한 부분이 약함.
기본적인것들만 있음.",직원들의 불만 또는 개선 요청사항에 대하여 귀담아 들어줬으면 좋겠음.
3.3,(주)파이오링크,2021. 07,3점,"""보람차게 일할수 있어서 좋았습니다 경험하기엔 좋은거 같습니다""",윗사람의 눈치를 잘 보지 않아도 되고 할일을 하면 자유로운 거 같습니다,연봉과 복지가 생각했던거보다 별로인거 같습니다 갑질이 좀 있음,합리적인 보상체계및 좋은 복지가 생겼으면 좋겠습니다
3.3,(주)파이오링크,2021. 07,4점,"""연봉이 크진 않지만 스트레스가 없어서 만족하고 다니고있음""","잡플 2점대 중소를 다녀본 사람으로써 매우 만족하고 다닙니다.
팀마다 다를 수도 있겠지만, 대부분 비슷비슷한 문화를 가지고 있더라구요
사람들이 모두 착하기도 한데 서로 존대말을 써서 명령조가 아닌 부탁조로 말을하니 정신적으로 매우 편안함
연봉이야 부족하면 아껴쓰면되는데 정신적으로 힘든건 답도 없습니다.
또 야근을하면 그에 맞는 시간만큼 업무휴식을 받기때문에 야근에 대한 거부감도 전혀 없음","큰 단점은 없습니다만
분위기가 너무 조용한거나 탕비실 구비가 아쉬운것
가족 분위기 회사에 있다와서 엄청 시끌벅적한 분위기에 있다오니까 조용한 분위기 싫어하시는분은 적응하는데 좀 걸릴수도..
회사 규모가 인원만 보면 중견급은 되는 것 같은데 탕비실같은 복지시설이 조금 아쉽","""네트워크"" 하면 생각나는 몇 안되는 네임드 회사에 걸맞게 복지 시설도 좀 더 있으면 좋겠네요"
3.3,(주)파이오링크,2021. 07,5점,"""꾸준히 성장하는 회사, 정직한 회사, 갑질 없는 회사, 안정적인 회사입니다.""","연차 사용을 적극 권장하고 있으며 야근은 거의 없습니다. 퇴사율이 상당히 적습니다.
그만큼 직원들이 만족한다는 거겠죠. 시차출퇴근제도로 자유롭게 출퇴근 할 수 있습니다.",직원들이 오래 근무하다보니 차장이상 직급들이 많습니다.,이대로 회사가 유지되었으면 합니다. 구조조정없이 안정적으로 매년 성장하였으면 합니다.
