총점,회사,날짜,별점,요약,장점,단점,경영진에게
3.6,에스에프씨(주),2020. 02,3점,"""워라밸이 좀 아쉬운데 전체적으로 괜찮아요""","분위기 괜찮고 회사가 직원을 나름 챙겨주려고 하는게 느껴집니다.
전체적으로 괜찮습니다.","워라밸이 좀 아쉽습니다
근무시간이 좀 길어요 그게 좀 아쉽습니다","앞으로도 직원들 생각해주고 보상이 따랐으면합니다.
그리고 근무시간에 대해서는 생각해 볼 필요가 있을듯 합니다."
3.6,에스에프씨(주),2019. 05,5점,"""일본계외국기업으로서 높은 급여와 가족같은 분위기 회사.""","연구개발에 있어서 지원을 아끼지 않음. 급여 높음.
연차도 자유롭게 사용가능. 야근, 주말근무 거의 없음.","고정적인 아이템이 없어서 매년마다 새로운 아이템이 개발되어야함.
제품채택이 많이 되지 않으면, 매출이 줄어서 회사의 어려움이 있음.","복지에 대해서 좀더 많은 혜택이 이루어 졌으면 좋겠습니다.
직원들의 자기개발에 있어서 지원이 있었으면 좋겠습니다."
3.6,에스에프씨(주),2019. 01,4점,"""굿굿좋다 연봉도 적당하고 사장님도 좋으시고 점점진화하고잇는느낌이다ㅜㅜ다만2교대라""",사람들이 대부분 자상하고 좋다 또 사장님이 좋으시다 복지를 위해 힘쓰고 계신다. 고마운 기업이다,2조2교대 근무라 몸이좀피곤하다 주말도 출근을해야허는 안좋은점...,앞으로 방향성을 제시해주시고 연봉도 많지만 더두둑히 주세요오옹
3.6,에스에프씨(주),2018. 12,2점,"""직원들간 불만이 많아 서로 헐뜯기 바쁘다. 업무강도는 낮지만 2교대에 휴일날에도 출근이 잦아서 굉장히 피로하다.""",몇 명 빼고는 사람들은 다 좋은편. 또 밥은 맛있는 편. 업무강도가 비교적 낮다.,연봉에 모든 수당이 다 들어가 있어서 휴일에 출근하여 무급으로 일하는 기분은 이루 말할 수 없다. 2주일에 한 번은 휴일 출근(거의 하루) 이라 봐도 무방. 교대지 근무이지만 눈치때문에 퇴근시간 맞춰서 퇴근 할 수 없는 아이러니. 본사기준 신입사원들 자리를 안만들어 줘서 몇달 내내 출근해도 계속 눈치보며 서있는다.,본사기준 어느 부서든 간에 신입사원들 오면 몇달 내내 자리가 없습니다. 자리 좀 만들어서 출근 했을 때 앉아있게 좀 해주십시오. 다른 사람 자리에 잠깐 앉아 있는거 굉장히 불편합니다.
3.6,에스에프씨(주),2018. 12,1점,"""디양힌 개발을 통해 굳굳이 살아남는 기업, 언젠가는 무너질수도 있을듯 하지만 군대식 문화는 아직 남아있음""","낮은 연차여도 높은 연봉 , 부대마다 틀리긴 하지만 대체로 심한욕설 없고 주기적인 회식이 많은 회사","복지제도가 다양하지만 쓸수 있는게 없음 , 군대식 문화는 여전하고 , 업무인수인계 상황에서 미흡, 업무 떠넘기기는 중소기업 이라 어쩔수 없는거 같음, 주마다 회식을 하는 회사","합리적인 복지 체계를 검토하였으면 좋겠고, 중소기업 인 만큼 사원수가 적은데 사원에 사생활에 대해서 지켜줬으면 함 주말마다 회식 하는 곳도 있음"
3.6,에스에프씨(주),2018. 08,2점,"""사장님이 착하시며 월급을 꼬박꼬박 잘챙겨주십니다. 휴가도 잘나오는편""",사장님이 착하시며 월급을 꼬박꼬박 잘챙겨주십니다. 휴가도 잘나오는 편,일의 노동이 강하며 기계부분을 잘알아야하며 노가다이다. 출장이 잦은편이다,앞으로 많이 성장하였으면 좋겠으며 직원들을 조금더 챙겨주었으면 좋겠다
3.6,에스에프씨(주),2017. 03,3점,"""필름쪽 관련 일을 배우고 싶으면 추천""","연봉은 괜찮고
근무 환경 및 분위기 나쁘지않음
특별히 모난 부분은 없음","높은 업무강도와 야근이 잦은게 단점
도시와 접근도 떨어짐",직원들 복리후생에 신경 써 주시고 접근성 관련 문제 보완해주세요
3.6,에스에프씨(주),2016. 12,3점,"""중소기업이지만 높은 연봉으로 대기업과 비슷한 수준. 하지만 업무강도 높음""","중소기업이지만 높은 연봉과 성과에 따른 보상 좋음
인간적인 사내 분위기","업무강도 높음 . 야근이 당연시 되는 분위기
산업특성상 꾸준한 매출이 아니고 매출이 한번 나면 크게 나서 그걸로 먹고사는 분위기라 미래 전망 불안함",사원의 개인 생활을 보장해 줄 수 있을 정도로 근무시간이 단축됐으면 합니다.
날 괴롭힌 삭제된 댓글,에스에프씨(주),충남,,,,,
날 괴롭힌 삭제된 댓글,에스에프씨(주),충남,,,,,
