총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.0,(주)디에이테크놀로지,2021. 10,2점,"""분위기는 나쁘지 않으나 전반적으로 활력이 없음.""",자율적인 연월차 사용 외에 특별이 장점이라고 이야기 할 수 있는 것은 없는 듯 하다.,내재화된 핵심 기술 부재로 핫한 2차 전지 시장과 관련이 있음에도 불구하고 주목 못 받는 기업,하기로 했으면 계획을 실행할 수 있도록 지원했으면 함.
2.0,(주)디에이테크놀로지,2021. 10,1점,"""별점 1개도 아까운 그런.. 생각조차 싫은 회사였음..""",수도권에 있어서 그나마 수원쪽으로 볼일보러 갈때 편했다?,"주 5일이라며, 월화수목금금 임.. 토요일도 5시까지 풀근무. 연차쓰려면 구구절절한 사유 다 물어보고 심지어 부모님까지 들먹임. 내가 내연차 쓴다는데, 내 부모님얘기를 니들이 오ㅐ하는데?",직원들 복지라는걸 좀 생각해봤으면 합니다. 임원진들 인성교육 좀 시키구요 ㅡㅡ
2.0,(주)디에이테크놀로지,2021. 10,1점,"""서로 일을 미루기 바쁘고, 퇴사자가 너무 많아 업무 인수인계도 제대로 이뤄지지 않는다.""",업무 분담 체계가 너무 확실해서 서로 일을 미루다 시간만 간다.,출근 시간은 8시 반인데 퇴근 시간은.... 직원 복지 너무 없다. 그나마 있는 것도 줄이는 추세,직원들의 불만을 듣지만 말고 해결책을 제시했으면 좋겠습니다.
2.0,(주)디에이테크놀로지,2021. 09,2점,"""동종업계 대비 급여 약함
부서별 분위기가 다름
야근 잦음
주말출근 잦음
국내출장비 적음""","해외출장비가 쎄다 (그만큼 숙소가 열약하다)
밥이 먹을만하다
기숙사제공 석식제공으로 돈을 아낄수 있다","급여가 적다
전자시스템 불편함
야근이 많다
외진곳이라 차가 거의 필수다","직원을 너무 안뽑는다
뽑아도 금방 나간다
왜인지는 본인들이 더 잘 알거라 생각함"
2.0,(주)디에이테크놀로지,2021. 09,2점,"""저렴한 연봉에 요즘 핫한 2차전지 업계의 장비를 경험 해볼 수 있는 업체이지만
실력있는 엔지니어가 몇이나 남아 있을까!""","대기업에서 요청하는 다양한 서류작업들을 경험해 볼 수 있고 기술적으로 성장 할 수 있는
좋은 경험을 할 수 있는 기회가 있다.","일을 하는 사람은 정해져 있다.기업의 핵심 업무인원은 30%이다.
내꺼 일 아니면 나 몰라라 이고 왠만해서는 어려운일 하려 하지 않는다.
pjt의 시작과 끝을 모두 책임지고 있는 설계부서가 제일 불쌍하다.","사기꾼에 회사 맞겨서 폭망하고 이제와서 정신 차리려 해봤자 지금까지 쌓아온
명성이 아깝군요!좋은사람 다 떠나고 아직도 존심이 남아서 목에 힘주시는 경영은
그만 하세요!"
2.0,(주)디에이테크놀로지,2021. 08,1점,"""직원을 소모품 취급하며 나가야 될 사림들이 안나가고 버티는곳
쓰잘데기없는 인간들이 분위기를 망침. 협없이 전혀안되고 서로 업무 떠넘기기및 개인플레로 인해 업무 의욕이 안생김""",식당이 회사내에 있어 밥먹기 편하다 그거외엔 장점 일도없음,고인물이많다 업무적으로 협업이 전혀안되고 부서들간 서로 잘났다고 개인플레이로 인한 업무 진행으로 인해 항상 문제가 많고 스트레스가 많아짐. 쉽게 갈일도 뺑돌아가게끔 만드는 꼰대문화 . 사람이 적이다 라는 말을 뼈져리게 느끼게 됨,"바라는점 없음. 얘기를 해도 나몰라라 하고 한번은 업무적인 고충을 면담했으나 누구하나 듣지도않고 개선을 안함
이기업의 경영진들은 무슨 생각을 하는지 겉으로만 심각한척 다해주는척 척좀 그만 하시오"
2.0,(주)디에이테크놀로지,2021. 08,1점,"""망해가는 회사. 직원들을 그냥 돈 버는 기계로만 취급하는 회사 (나가려면 나가라. 사람 또 뽑으면 된다)""","월급 꼬박꼬박 안 밀리고 나옴. 조식, 점심, 저녁 다 줌. 운 좋으면 일 안하고 매 달 월급 잘 받을 수 있음","고인물로 인해 돌아가는 회사, 경영진 및 임원 모두 친척에 친구에 가족에..한마디로 조만간 문 닫을 회사","직원들이 이야기하는 것들 한 가지라도 좀 듣고 생각을 하세요. 고집들 좀 부리지 마시고
그리고 정리해야 될 사람들은 좀 빨리빨리 정리하기를!"
2.0,(주)디에이테크놀로지,2021. 08,1점,"""2차전지 제조업체이지만 요즘은 일이 없으며 경쟁사와의 경쟁에서 밀리는 분위기이다.
경영진의 잘못된 판단으로 회사가 힘들다.""","한달에 주기적으로 기름을 넣을수 있는 쿠폰을 준다.
주차공간이 많다.","모든 부서가 적이다.
공격하기 바쁘다.
회사 경영에 악영향을 주는 인물들이 전면에 배치됐다.
야근, 주말출근이 많다.
고인물이 많다.","회사의 발전을 생각한다면 각 팀의 문제점과 요구하는 포인트를 찾아서 개선해주면 좋겠다.
일선에서 일하는 직원이 너무 힘들어했습니다."
2.0,(주)디에이테크놀로지,2021. 07,2점,"""연봉이 짜고 야근이 잦다 하지만 업무가 많은만큼 빠르게 실력을 키울 수 있다""",연차 사용 할 때 눈치를 많이 보지 않았다 그리고 여러가지 사내 행사도 하기도 한다 업무 관련 스킬을 빠르게 올릴 수 있어서 실력 키우기에는 나쁘지 않음,전자결재 말고 종이서류로 결재해야해허 결재가 필요할 때 시간이 오래 걸린다 야근이 매우매우 잦다 직급을 올리기 힘들다,사원같은 아래 직급들을 위한 복지를 만들어주고 일한 만큼의 대우를 해줬으면 좋겠다
2.0,(주)디에이테크놀로지,2021. 06,3점,"""좀 힘듭니다.
그렇지만 그만큼 가능성도 있는것 아닐까요?""",2차 전지 유망하죠.. 자유로운 업무 분위기 괜찮습니다.. 반도체를 넘어설수 있는 유망한 아이템이긴 한데..,L을 넘어서 유럽으로.. 방향을 정해서 정진했으면 좋겠네여.. 기득권자들 너무 세상을 모르고 설비를 모르고..,목표를 세워 놓고 정진했으면 합니다.
