총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.1,한네트(주),2020. 01,2점,"""수직적 구조. 윗사람 눈치를 많이 봐야하는 회사입니다.""","저녁을 제공해줍니다.
회사 자체는 안정적인 회사입니다.","상사가 퇴근하기 전에 퇴근을 하게 될 경우 눈치를 봐야 하고 정시 퇴근은 거의 없습니다.
개발 소스도 굉장히 예전 소스라서 신기술을 배울 수 없습니다. (심지어 프레임워크도 거의 사용하지 않는걸 쓰고 있음)","지금처럼만 하면 절대 발전할 수 없을 것입니다.
조직 내 문화부터 바뀌어야 하는데 과연 그게 가능할지 모르겠습니다."
2.1,한네트(주),2019. 11,3점,"""영위하는 사업활동이 독과점이라 매년 안정적인 재무성과를 거두는 회사이며, 한국컴퓨터지주 회사의 자회사임.""","그리 낮지 않은 급여수준에 워라벨을 우선 시 한다면 나름 괜찮은 회사 임, 루틴 한 업무가 대부분이어서 업무에 대한 압박도 적은 편임.",사업활동 구조 상 서프라이즈 한 실적을 거두기는 어려운 회사여서 성과에 대한 많은 보상을 바라는 사람에게는 비 추천함.,기존 사업이 안정적이지만 신규 사업에 대한 고민도 하여 더 성장 할 수 있는 회사가 되었으면 합니다.
2.1,한네트(주),2019. 11,3점,"""회사내 분위기는 좋으나, 경쟁사대비 낮은 연봉과 직원복리 후생이 뒤쳐진다""",회사내 분위기는 좋으며 본인 업무 마감시 정시 퇴근이 보장되며 저녁식사가 제공된다.,"장점이자 단점으로 회사내 분위기가 좋으나 그분위기상 휩쓸려 일하는 경우 종종 발생하게 됨. 팀별로 다르나, 개인보다는 팀웍 중시를 강요","신규사업 개발과 경쟁사 대비 낮은 연봉 및 직원복리에 대해 생각할때
왜 신입 사원 및 대리 직책이 없는지 왜 지원을 안하는 회사인지 생각해볼때임"
2.1,한네트(주),2019. 11,1점,"""큰욕심이 없고 업무적 변화를 추구하지 않는다면 다니기에 좋은 회사""","1. 큰 욕심이 없고 여러가지 변화를 추구하지 않는 사람은 다니기에 좋은 회사.
2. 급여가 지연되지 않고 지급된다.","1. 상위직책근무자들이 많아 현실적인 진급이 힘듬
2. 최근 업무분위기 트랜드를 전혀 따라가지 못함 (딱딱하고 권위적인 분위기)
2. 업종 미래지향성이 없음
3. 확실한 업무구분이 없는 경우가 있음 (부서별 상이함)
4. 정상근무 외 수당과 같은 기타 금적적 처우 없다싶이 함 (야근수당, 주말근로수당 등)
5. 일부 근무자의 경우 업무경비부담이 있을수 있음(모든 적원에게 법인카드를 지급하지는 않음)","1. 요즘 회사업무분위기 및 취업시장트랜드를 읽고 변화를 줄 필요가 있음
2. 직원들의 퇴사율이 높아지고 비교적 최근 입사자들이 장기근속으로 이어지지지 않는 이유를 생각할 필요가 있음"
2.1,한네트(주),2019. 08,3점,"""계약 및 정규직에 대한 이질감이 없고 안정감이 있다.""","모기업이 있어 안정감이 있다. 구내 식당이 있어 싼 값에 해결 가능하다.
같이 일하는 사람들이 좋다.","박봉, 구내식당 맛이 없다, 잦은 야근등 전체적으로는 경영진이 사원을 소모품 취급하는 경향이 있다. 또한, 인재를 적재적소에 배치하는 능력이 부족하다.",신규 먹거리를 개발하고 직원에 대한 객관적 평가가 필요합니다.
2.1,한네트(주),2019. 07,2점,"""회사가 너무 보수적이며 군대식문화도 많이 있음.
현금지급기(ATM) 주 매출이고 요즘 같은경우 ATM 이 많이 사라지고있는 추세임...""",장점은... 출퇴근할때 역에서 가깝다는점?? 산책할 경의선 숲길... 그 외에는 잘 모르겠음...,"보수적이고 군대식 같은 분위기... 요즘 사회에서 지향하는 그런 워라밸이라던지
자유로운분위기는 아닌듯. 상사의 눈치를 많이 보는점.",보수적이고 군대식의 문화를 좀 없애고 체계를 잡되 자유로움을 좀 직원들에게 주어줬으면 함.
2.1,한네트(주),2019. 05,2점,"""기업의 주사업을 담당하는 부서다보니 근무시간이 다소 길고, 주말 당직근무 있음.""","업계 상위권 기업이라고는 볼 수 없으나, 해당 사업 분야를 직접 하는 기업이 많지 않아 당분간은 기업의 수익구조가 안정적이다.","포괄임금제임에도 불구하고, 근무시간 및 휴일 근무가 어느 정도 할당되는 데 비해 임금이 다소 적은 감이 있음.","워라밸이 중요시되는 사회 분위기에서 금전적이던지 복지측면을 강화해서, 타 부서 직원과의 비교시 느껴지는 상대적 박탈감을 해소해주어야 한다고 생각한다."
2.1,한네트(주),2019. 05,3점,"""큰 욕심이 없다면 무난하게 다닐 수 있는 곳""",본인 일 끝났으면 야근강요 안함. 수직적인 분위기 아님. 회사 주변 식당가격 저렴한 편. 연 1회 회사 연계된 병원에서 무료 건강검진. 상여금이 일년에 두번 나옴(예전에 비해 줄어드는 추세),동종업계에 비해 연봉 낮음. 업무 경계가 모호함. 티 안나고 묵묵히 하는 일은 위에서 알아주지 않는 경향이 강함.,겉으로 보이기 위함이 아닌 실질적인 복지강화에 힘썼으면 좋겠습니다.
2.1,한네트(주),2019. 04,2점,"""단점이 너무 많아 하나만 꼽을 수 없음 엘리베이터도 없음""",안정적이게 오래 다닐 수 있다. 특별히 큰 문제가 있는게 아닌 이상 평생 직장,연봉 인상률이 너무 낮음 눈치보기식 회사 엘리베이터도 없고 있는게 없다,현 직원들에 대한 복지를 더 만들어 줬으면 좋겠음
2.1,한네트(주),2019. 04,3점,"""괜찮습니다. 현급지급기 회사중 상위권인것같고 급여가 적습니다""",약간 군대같은 분위기도 있지만 나쁘지 않고 야근 강요는 없렀던것 같습니다.,급여가 적고 진급하기 쉽지 않은 것 같습니다. 비슷한 동레벨 직원들이 많은 것 같습니다.,군대 문화를 조금 줄였으면 좋겠고 연봉을 좀 올려 주면 좋을것 같습니다.
