총점,회사,날짜,별점,요약,장점,단점,경영진에게
2.7,(주)엘오티베큠,2021. 05,5점,"""변화에 대한 필요성을 행동력으로 보여주는 기업""","연차 사용 자유로움 - 샌드위치 휴일 권장
야근 지양문화 - 사무직도 야근 특근 수당 적용 철저
수평적 기업문화 -","아직 시스템적으로 체계화가 되어있지 않음
급여만 본다면....글쎄...",사람들이 나가는데는 이유가 있습니다. 아이템이 좋아서 버티는 회사라고 생각합니다 금광이 바닥나면 변화에 대한 적응력도 그럴만한 행동력도 없는 상황이고 그런 힘은 사람들에게서 나온다는 것을 알아주셨으면 합니다.
2.7,(주)엘오티베큠,2021. 05,5점,"""회사가 급성장하고있으며 경쟁사를 급 추격중에 있으며 연구인력에게 많은 지원을 하고있으며 약간 분위기는 딱딱할 수 있으나 개개인으로 봤을땐 좋은 사람들이 많아 보임""","연차 및 워라벨을 어느정도 누릴 수 있으며 시차근무 유연근무제를 시행하고 있습니다.
또한 회사가 오산으로 이사한 이후 쾌적한 근무환경을 제공해줍니다.
다양한 시설들이 있지만 코로나로인해 현재 폐쇠된 점이 아쉽..","사장님 눈치를 많이 보는것 같습니다.
점심 개선이 절실해 보입니다.",적극적인 신입사원 채용 및 여성 엔지니어의 채용도 필요해보입니다.
2.7,(주)엘오티베큠,2021. 04,5점,"""전체적으로 사내 분위기가 좋고 복지가 훌륭함
계속 성장해나가고 있음""","연차를 윗사람 눈치 안보고 쓸 수 있음.
사내 분위기가 좋음
복지가 좋음",적당한 위계질서가 필요하나 그것에 너무 민감한 상사가 있음(꼰대 마인드를 가진 사람이 종종 있음),윗사람과 아랫사람이 함께 융화되는 분위기를 조성해나갔으면 좋겠다
2.7,(주)엘오티베큠,2021. 04,3점,"""근무시간 및 휴식시간이 철저하게 지켜진다.
윗사람들중에 사람을 갈구는 사람들이 종종있다""",근무시간이나 휴식시간에 대해서 아주 철저하게 지켜지며 업무강도도 그렇게 강하지않다,윗사람들중에 사람을 불편하게 만드는 사람들이 종종있다 본인으 짬을 뽐내고싶은 사람이있다,사람간의 관계가 중요하다고 생각하고 이런부분을 좀더 세심하게 케어할 필요가있는것같다
2.7,(주)엘오티베큠,2021. 04,3점,"""확실히 삼성협력이라 작업환경이 좋음
수평적인 문화가 괜찮았음""","연차를 눈치 안보고 쓰고
회사 내부가 깔끔하고 좋았습니다","아웃소싱을 통한 면접으로
처음부터 정직원이 될수가 없는게 아쉬움","회사를 더 잘 키워 나가셔서 좀더 좋은 회사로
꾸려가릴 기대합니다"
2.7,(주)엘오티베큠,2021. 04,1점,"""다양한 일을 할 수 있으나 배울 수 있는 것이 없어 신입에게는 경력 쌓기 힘들다""","자유로운 연차 사용, 직원 복지 개선, 자기 개발을 위한 지원, 괜찮은 사내 분위기...
더 이상 쓸말이 없음","이상한 직원 평가 및 연봉 인상,
직원 복지가 개선되지만, 이상하게 변질되어 사용하기 힘듬.
사내 분위기는 좋지만, 자기 파벌에서만 좋음.
수직적인 업무 지시 및 의견 제시 불가능.
목소리 큰 사람이 이김.","구체적인 회사의 비전을 제시해주고, 주먹구구식의 문제 해결을 이제 그만 했으면 합니다."
2.7,(주)엘오티베큠,2021. 04,5점,"""국내에서 유일한 독보적인 기술을 가지고 있다
앞으로도 발전가능성이 있다""","업무가 어렵지 않고 힘들지 않다.
회사가 자유로운 분위기","3교대라 가끔 야간근무를 해야한다
그로 인해 생활패턴 불규칙","직원들의 불만만 듣지 말고 해결해주시면 좋겠다
윗사람들과 아랫사람들과 더 어울리는 분위기가 됏으면 좋겠다"
2.7,(주)엘오티베큠,2021. 03,3점,"""쉴땐 쉬고 일할 땐 겁나개 빡셈, 전문 pm업체가 해야될 일을 사원들이 나눠서 하는중 위험해 보이는 케미컬을 만져야 한다""",사이트 마다 다르겠지만 군대식 문화는 별루 없어 보이고 수평적으로 대할려고 노력하는 회사 걔중에는 꼰대도 섞여 있어 정척하는데 꽤 걸릴거 같음 차장 부터 월급루팡이라서 일을 한다는 것을 기대하면 안됨,보고 문화가 너무 많고 신입들이 일을 나눠서 짬처리를 받아야 하기 때문에 신입아 젤 불편 사이트마다 분위기가 확연히 다름,복지보다는 연봉을 올려주세요 일안하는 윗급을 쳐내주세요
2.7,(주)엘오티베큠,2021. 03,4점,"""생각보다 기업이 탄탄하고 미래가 보장된 회사 같다.""","회사 복지 차원에서 카페 이용, 숙소이용, 헬스장, 샤워장 등 복지를 신경 많이씀.",직원들의 행동은 삼성 대기업 직원같음. 고개들이 너무 꼿꼿함..,앞으로 지금보다 더 기업이 성장할수 있도록 직원들을 북도아 힘차게 나아갔으면 한다.
2.7,(주)엘오티베큠,2021. 03,3점,"""건물은 이사해서 깔끔하고 1층에 까페도있음. 구내식당 중간정도""",연차 붙여서 쓰는건힘들지만 인사에서 사용 촉진캠페인해서 다 사용해야하는분위기. 대기업따라하려는 여러가지 의지들이보임,소리없는 권력싸움. 소문도 굉장히 빠르고 사장님 말에 절대복종. 인원한명당 최대치의 인력으로써먹으려고 업무강도굉장히강하고 미팅도 쓸데없이 많고 부서끼리 책임안지려고 책임소재예민.,꼰대좀 사라졌으면. 좀만 노력하면 정말 일하고 싶은 회사 될수있을거같은데. 권투를 빕니다
